,Reigion Name,Dates,Mobility Retail & Recreation (% from Baseline),Mobility Parks (% from Baseline),Mobility Grocery & Pharmacy (% from Baseline),Mobility Transit Stations (% from Baseline),Mobility Workplaces (% from Baseline),Mobility Residential (% from baseline)
15592,Swindon,29/04/2020,-72.0,-14.0,-32.0,-68.0,-65.0,28.0
15593,Swindon,30/04/2020,-73.0,-44.0,-34.0,-69.0,-66.0,28.0
15594,Swindon,01/05/2020,-74.0,-13.0,-34.0,-66.0,-64.0,28.0
15595,Swindon,02/05/2020,-78.0,,-36.0,-59.0,-48.0,16.0
15596,Swindon,03/05/2020,-80.0,9.0,-46.0,-57.0,-45.0,
15597,Swindon,04/05/2020,-68.0,,-31.0,-61.0,-64.0,25.0
15598,Swindon,05/05/2020,-69.0,,-30.0,-64.0,-63.0,26.0
15599,Swindon,06/05/2020,-68.0,,-26.0,-60.0,-63.0,26.0
15600,Swindon,07/05/2020,-64.0,,-19.0,-64.0,-63.0,25.0
15601,Swindon,08/05/2020,-74.0,,-36.0,-69.0,-79.0,30.0
15602,Swindon,09/05/2020,-79.0,,-38.0,-57.0,-46.0,16.0
15603,Swindon,10/05/2020,-81.0,-32.0,-47.0,-65.0,-44.0,
15604,Swindon,11/05/2020,-67.0,,-28.0,-63.0,-63.0,25.0
15605,Swindon,12/05/2020,-66.0,,-26.0,-63.0,-62.0,25.0
15606,Swindon,13/05/2020,-67.0,,-29.0,-63.0,-62.0,26.0
15607,Swindon,14/05/2020,-64.0,,-25.0,-60.0,-60.0,23.0
15608,Swindon,15/05/2020,-67.0,,-28.0,-59.0,-60.0,24.0
15609,Swindon,16/05/2020,-74.0,,-34.0,-53.0,-39.0,14.0
15610,Swindon,17/05/2020,-74.0,,-37.0,-50.0,-34.0,
15611,Swindon,18/05/2020,-61.0,,-24.0,-58.0,-59.0,22.0
15612,Swindon,19/05/2020,-61.0,,-22.0,-57.0,-59.0,23.0
15613,Swindon,20/05/2020,-62.0,,-21.0,-57.0,-59.0,23.0
15614,Swindon,21/05/2020,-59.0,,-20.0,-56.0,-59.0,23.0
15615,Swindon,22/05/2020,-64.0,,-24.0,-60.0,-59.0,24.0
15616,Swindon,23/05/2020,-73.0,,-33.0,-57.0,-36.0,14.0
15617,Swindon,24/05/2020,-70.0,,-33.0,-44.0,-32.0,9.0
15618,Swindon,25/05/2020,-62.0,,-28.0,-60.0,-79.0,26.0
15619,Swindon,26/05/2020,-57.0,,-18.0,-56.0,-59.0,22.0
15620,Swindon,27/05/2020,-59.0,,-20.0,-57.0,-58.0,23.0
15621,Swindon,28/05/2020,-57.0,,-16.0,-56.0,-57.0,22.0
15622,Swindon,29/05/2020,-62.0,,-20.0,-54.0,-56.0,22.0
15623,Swindon,30/05/2020,-70.0,,-26.0,-49.0,-27.0,11.0
15624,Swindon,31/05/2020,-70.0,,-31.0,-43.0,-21.0,8.0
15625,Swindon,01/06/2020,-55.0,,-17.0,-52.0,-53.0,20.0
15626,Swindon,02/06/2020,-58.0,,-19.0,-51.0,-53.0,20.0
15627,Swindon,03/06/2020,-59.0,,-25.0,-57.0,-54.0,23.0
15628,Swindon,04/06/2020,-57.0,,-21.0,-55.0,-52.0,22.0
15629,Swindon,05/06/2020,-61.0,,-21.0,-52.0,-51.0,21.0
15630,Swindon,06/06/2020,-69.0,8.0,-29.0,-53.0,-27.0,13.0
15631,Swindon,07/06/2020,-68.0,,-32.0,-42.0,-21.0,9.0
15632,Swindon,08/06/2020,-53.0,,-20.0,-51.0,-51.0,20.0
15633,Swindon,09/06/2020,-57.0,,-21.0,-53.0,-51.0,20.0
15634,Swindon,10/06/2020,-58.0,,-23.0,-57.0,-52.0,22.0
15635,Swindon,11/06/2020,-57.0,,-23.0,-59.0,-52.0,22.0
15636,Swindon,12/06/2020,-60.0,,-25.0,-57.0,-50.0,21.0
15637,Swindon,13/06/2020,-66.0,,-25.0,-45.0,-16.0,10.0
15638,Swindon,14/06/2020,-67.0,,-32.0,-43.0,-10.0,8.0
15639,Swindon,15/06/2020,-46.0,,-19.0,-49.0,-49.0,17.0
15640,Swindon,16/06/2020,-50.0,,-20.0,-55.0,-50.0,19.0
15641,Swindon,17/06/2020,-51.0,,-22.0,-55.0,-50.0,20.0
15642,Swindon,18/06/2020,-55.0,-31.0,-22.0,-62.0,-51.0,21.0
15643,Swindon,19/06/2020,-51.0,,-14.0,-54.0,-48.0,19.0
15644,Swindon,20/06/2020,-59.0,,-19.0,-43.0,-12.0,9.0
15645,Swindon,21/06/2020,-61.0,,-25.0,-38.0,-2.0,6.0
15646,Swindon,22/06/2020,-45.0,,-15.0,-48.0,-50.0,17.0
15647,Swindon,23/06/2020,-48.0,,-12.0,-49.0,-49.0,17.0
15648,Thurrock,15/02/2020,-8.0,,-4.0,-12.0,-3.0,2.0
15649,Thurrock,16/02/2020,-13.0,-22.0,-9.0,-14.0,-7.0,2.0
15650,Thurrock,17/02/2020,16.0,,5.0,-7.0,-16.0,2.0
15651,Thurrock,18/02/2020,11.0,,-2.0,-7.0,-15.0,2.0
15652,Thurrock,19/02/2020,17.0,,0.0,-10.0,-16.0,3.0
15653,Thurrock,20/02/2020,22.0,,-1.0,-6.0,-16.0,3.0
15654,Thurrock,21/02/2020,11.0,4.0,4.0,-6.0,-16.0,3.0
15655,Thurrock,22/02/2020,-3.0,13.0,1.0,2.0,-2.0,0.0
15656,Thurrock,23/02/2020,-9.0,-12.0,0.0,10.0,-1.0,0.0
15657,Thurrock,24/02/2020,-1.0,,2.0,-5.0,-1.0,1.0
15658,Thurrock,25/02/2020,-2.0,,5.0,0.0,1.0,0.0
15659,Thurrock,26/02/2020,-1.0,-2.0,1.0,-2.0,0.0,0.0
15660,Thurrock,27/02/2020,-1.0,2.0,3.0,0.0,-1.0,1.0
15661,Thurrock,28/02/2020,-24.0,-4.0,5.0,1.0,-1.0,1.0
15662,Thurrock,29/02/2020,-26.0,-6.0,6.0,10.0,1.0,0.0
15663,Thurrock,01/03/2020,-25.0,,5.0,18.0,2.0,-1.0
15664,Thurrock,02/03/2020,-19.0,,7.0,-1.0,2.0,0.0
15665,Thurrock,03/03/2020,-4.0,,2.0,0.0,2.0,0.0
15666,Thurrock,04/03/2020,-2.0,,5.0,1.0,0.0,0.0
15667,Thurrock,05/03/2020,-9.0,-2.0,4.0,-6.0,1.0,1.0
15668,Thurrock,06/03/2020,-1.0,29.0,12.0,-1.0,1.0,0.0
15669,Thurrock,07/03/2020,-6.0,,8.0,7.0,4.0,0.0
15670,Thurrock,08/03/2020,-6.0,,11.0,12.0,2.0,-1.0
15671,Thurrock,09/03/2020,-5.0,,9.0,-1.0,1.0,0.0
15672,Thurrock,10/03/2020,-8.0,,9.0,2.0,1.0,0.0
15673,Thurrock,11/03/2020,-5.0,,13.0,0.0,-1.0,0.0
15674,Thurrock,12/03/2020,-5.0,,22.0,-3.0,-2.0,1.0
15675,Thurrock,13/03/2020,-6.0,-2.0,25.0,-9.0,-3.0,2.0
15676,Thurrock,14/03/2020,-15.0,0.0,14.0,-4.0,-1.0,2.0
15677,Thurrock,15/03/2020,-21.0,6.0,8.0,-5.0,-3.0,2.0
15678,Thurrock,16/03/2020,-6.0,,30.0,-12.0,-5.0,3.0
15679,Thurrock,17/03/2020,-13.0,,27.0,-19.0,-12.0,6.0
15680,Thurrock,18/03/2020,-14.0,,40.0,-28.0,-19.0,8.0
15681,Thurrock,19/03/2020,-13.0,,40.0,-31.0,-23.0,10.0
15682,Thurrock,20/03/2020,-25.0,4.0,18.0,-35.0,-26.0,12.0
15683,Thurrock,21/03/2020,-53.0,,0.0,-33.0,-20.0,10.0
15684,Thurrock,22/03/2020,-63.0,8.0,-16.0,-27.0,-25.0,
15685,Thurrock,23/03/2020,-43.0,,-3.0,-44.0,-41.0,17.0
15686,Thurrock,24/03/2020,-71.0,-18.0,-19.0,-56.0,-53.0,23.0
15687,Thurrock,25/03/2020,-72.0,-7.0,-25.0,-63.0,-59.0,26.0
15688,Thurrock,26/03/2020,-73.0,-13.0,-31.0,-64.0,-61.0,27.0
15689,Thurrock,27/03/2020,-75.0,-21.0,-31.0,-63.0,-63.0,29.0
15690,Thurrock,28/03/2020,-85.0,-32.0,-44.0,-59.0,-52.0,
15691,Thurrock,29/03/2020,-88.0,-51.0,-53.0,-59.0,-50.0,
15692,Thurrock,30/03/2020,-73.0,,-36.0,-67.0,-65.0,27.0
15693,Thurrock,31/03/2020,-73.0,-30.0,-32.0,-67.0,-66.0,28.0
15694,Thurrock,01/04/2020,-74.0,-25.0,-34.0,-68.0,-66.0,29.0
15695,Thurrock,02/04/2020,-73.0,-18.0,-35.0,-69.0,-66.0,29.0
15696,Thurrock,03/04/2020,-76.0,-33.0,-33.0,-66.0,-66.0,30.0
15697,Thurrock,04/04/2020,-84.0,-15.0,-41.0,-58.0,-51.0,
15698,Thurrock,05/04/2020,-85.0,-14.0,-43.0,-48.0,-49.0,
15699,Thurrock,06/04/2020,-73.0,,-35.0,-67.0,-66.0,27.0
15700,Thurrock,07/04/2020,-73.0,-23.0,-32.0,-64.0,-67.0,28.0
15701,Thurrock,08/04/2020,-72.0,-23.0,-31.0,-64.0,-67.0,28.0
15702,Thurrock,09/04/2020,-69.0,-27.0,-24.0,-64.0,-66.0,27.0
15703,Thurrock,10/04/2020,-78.0,-37.0,-38.0,-70.0,-80.0,35.0
15704,Thurrock,11/04/2020,-83.0,-26.0,-40.0,-57.0,-51.0,
15705,Thurrock,12/04/2020,-91.0,-33.0,-71.0,-53.0,-55.0,
15706,Thurrock,13/04/2020,-82.0,-37.0,-43.0,-77.0,-82.0,
15707,Thurrock,14/04/2020,-71.0,-30.0,-32.0,-64.0,-66.0,27.0
15708,Thurrock,15/04/2020,-73.0,-11.0,-30.0,-63.0,-65.0,27.0
15709,Thurrock,16/04/2020,-72.0,-22.0,-31.0,-64.0,-65.0,28.0
15710,Thurrock,17/04/2020,-74.0,-42.0,-33.0,-65.0,-64.0,29.0
15711,Thurrock,18/04/2020,-84.0,-34.0,-43.0,-56.0,-49.0,
15712,Thurrock,19/04/2020,-85.0,,-45.0,-41.0,-45.0,
15713,Thurrock,20/04/2020,-74.0,,-34.0,-62.0,-63.0,26.0
15714,Thurrock,21/04/2020,-73.0,-17.0,-33.0,-62.0,-63.0,27.0
15715,Thurrock,22/04/2020,-73.0,-5.0,-31.0,-60.0,-63.0,27.0
15716,Thurrock,23/04/2020,-72.0,-12.0,-31.0,-62.0,-61.0,27.0
15717,Thurrock,24/04/2020,-74.0,-10.0,-31.0,-59.0,-61.0,28.0
15718,Thurrock,25/04/2020,-82.0,-16.0,-40.0,-44.0,-45.0,
15719,Thurrock,26/04/2020,-83.0,,-41.0,-31.0,-41.0,
15720,Thurrock,27/04/2020,-72.0,,-32.0,-55.0,-61.0,25.0
15721,Thurrock,28/04/2020,-75.0,-56.0,-36.0,-63.0,-63.0,26.0
15722,Thurrock,29/04/2020,-74.0,-37.0,-32.0,-59.0,-62.0,27.0
15723,Thurrock,30/04/2020,-75.0,-37.0,-32.0,-59.0,-61.0,27.0
15724,Thurrock,01/05/2020,-75.0,-44.0,-31.0,-56.0,-59.0,28.0
15725,Thurrock,02/05/2020,-82.0,,-37.0,-43.0,-41.0,
15726,Thurrock,03/05/2020,-84.0,-18.0,-40.0,-35.0,-41.0,
15727,Thurrock,04/05/2020,-70.0,,-28.0,-54.0,-60.0,24.0
15728,Thurrock,05/05/2020,-72.0,-14.0,-27.0,-54.0,-60.0,25.0
15729,Thurrock,06/05/2020,-70.0,-3.0,-24.0,-54.0,-59.0,25.0
15730,Thurrock,07/05/2020,-66.0,-4.0,-18.0,-55.0,-59.0,24.0
15731,Thurrock,08/05/2020,-77.0,-4.0,-33.0,-62.0,-76.0,32.0
15732,Thurrock,09/05/2020,-82.0,11.0,-34.0,-47.0,-44.0,
15733,Thurrock,10/05/2020,-84.0,-20.0,-41.0,-45.0,-37.0,
15734,Thurrock,11/05/2020,-69.0,,-27.0,-58.0,-57.0,24.0
15735,Thurrock,12/05/2020,-68.0,-3.0,-24.0,-53.0,-57.0,24.0
15736,Thurrock,13/05/2020,-69.0,-12.0,-26.0,-56.0,-57.0,24.0
15737,Thurrock,14/05/2020,-69.0,-6.0,-23.0,-56.0,-56.0,23.0
15738,Thurrock,15/05/2020,-71.0,1.0,-24.0,-52.0,-55.0,24.0
15739,Thurrock,16/05/2020,-80.0,,-30.0,-39.0,-35.0,14.0
15740,Thurrock,17/05/2020,-81.0,,-32.0,-26.0,-29.0,
15741,Thurrock,18/05/2020,-65.0,,-19.0,-49.0,-53.0,21.0
15742,Thurrock,19/05/2020,-65.0,,-19.0,-48.0,-54.0,21.0
15743,Thurrock,20/05/2020,-66.0,,-16.0,-50.0,-54.0,22.0
15744,Thurrock,21/05/2020,-63.0,13.0,-14.0,-51.0,-53.0,22.0
15745,Thurrock,22/05/2020,-67.0,6.0,-18.0,-50.0,-53.0,23.0
15746,Thurrock,23/05/2020,-76.0,,-26.0,-41.0,-32.0,14.0
15747,Thurrock,24/05/2020,-77.0,,-29.0,-26.0,-29.0,
15748,Thurrock,25/05/2020,-68.0,,-25.0,-58.0,-76.0,26.0
15749,Thurrock,26/05/2020,-61.0,,-15.0,-49.0,-52.0,20.0
15750,Thurrock,27/05/2020,-61.0,,-17.0,-46.0,-52.0,21.0
15751,Thurrock,28/05/2020,-60.0,,-15.0,-48.0,-52.0,21.0
15752,Thurrock,29/05/2020,-63.0,20.0,-16.0,-44.0,-50.0,21.0
15753,Thurrock,30/05/2020,-75.0,,-22.0,-28.0,-22.0,11.0
15754,Thurrock,31/05/2020,-76.0,,-24.0,-16.0,-20.0,
15755,Thurrock,01/06/2020,-53.0,,-12.0,-43.0,-47.0,18.0
15756,Thurrock,02/06/2020,-56.0,,-16.0,-45.0,-48.0,18.0
15757,Thurrock,03/06/2020,-57.0,5.0,-14.0,-44.0,-48.0,20.0
15758,Thurrock,04/06/2020,-56.0,4.0,-13.0,-47.0,-48.0,20.0
15759,Thurrock,05/06/2020,-63.0,-13.0,-18.0,-47.0,-46.0,22.0
15760,Thurrock,06/06/2020,-72.0,-15.0,-24.0,-42.0,-23.0,13.0
15761,Thurrock,07/06/2020,-72.0,,-25.0,-29.0,-22.0,
15762,Thurrock,08/06/2020,-53.0,,-12.0,-45.0,-45.0,19.0
15763,Thurrock,09/06/2020,-52.0,,-16.0,-40.0,-46.0,18.0
15764,Thurrock,10/06/2020,-57.0,-13.0,-19.0,-49.0,-47.0,20.0
15765,Thurrock,11/06/2020,-51.0,9.0,-14.0,-49.0,-46.0,20.0
15766,Thurrock,12/06/2020,-58.0,9.0,-14.0,-45.0,-45.0,20.0
15767,Thurrock,13/06/2020,-69.0,,-20.0,-29.0,-19.0,9.0
15768,Thurrock,14/06/2020,-68.0,,-20.0,-15.0,-12.0,
15769,Thurrock,15/06/2020,-35.0,,-13.0,-39.0,-44.0,17.0
15770,Thurrock,16/06/2020,-38.0,,-15.0,-39.0,-45.0,18.0
15771,Thurrock,17/06/2020,-38.0,,-12.0,-41.0,-45.0,18.0
15772,Thurrock,18/06/2020,-31.0,7.0,-9.0,-41.0,-46.0,19.0
15773,Thurrock,19/06/2020,-38.0,5.0,-8.0,-37.0,-43.0,18.0
15774,Thurrock,20/06/2020,-52.0,,-12.0,-21.0,-10.0,8.0
15775,Thurrock,21/06/2020,-53.0,,-21.0,0.0,-2.0,5.0
15776,Thurrock,22/06/2020,-26.0,,-9.0,-35.0,-45.0,16.0
15777,Thurrock,23/06/2020,-34.0,,-9.0,-36.0,-44.0,16.0
15778,Torbay,15/02/2020,-23.0,-51.0,-13.0,-31.0,-6.0,4.0
15779,Torbay,16/02/2020,-11.0,-26.0,-2.0,-16.0,-1.0,
15780,Torbay,17/02/2020,24.0,72.0,6.0,-1.0,-17.0,2.0
15781,Torbay,18/02/2020,21.0,71.0,5.0,0.0,-17.0,2.0
15782,Torbay,19/02/2020,18.0,26.0,2.0,-3.0,-16.0,3.0
15783,Torbay,20/02/2020,19.0,46.0,3.0,-7.0,-17.0,3.0
15784,Torbay,21/02/2020,13.0,57.0,3.0,-4.0,-16.0,2.0
15785,Torbay,22/02/2020,2.0,2.0,1.0,-4.0,1.0,0.0
15786,Torbay,23/02/2020,-2.0,-5.0,-1.0,7.0,0.0,
15787,Torbay,24/02/2020,-3.0,-4.0,3.0,-3.0,-1.0,1.0
15788,Torbay,25/02/2020,0.0,6.0,5.0,-3.0,-1.0,1.0
15789,Torbay,26/02/2020,3.0,4.0,1.0,1.0,1.0,0.0
15790,Torbay,27/02/2020,9.0,33.0,4.0,2.0,1.0,0.0
15791,Torbay,28/02/2020,-8.0,-17.0,1.0,-9.0,-2.0,2.0
15792,Torbay,29/02/2020,2.0,-14.0,4.0,-4.0,2.0,1.0
15793,Torbay,01/03/2020,5.0,4.0,3.0,-1.0,2.0,
15794,Torbay,02/03/2020,5.0,40.0,7.0,6.0,-1.0,0.0
15795,Torbay,03/03/2020,9.0,40.0,8.0,1.0,-1.0,1.0
15796,Torbay,04/03/2020,-7.0,-23.0,5.0,-5.0,-3.0,2.0
15797,Torbay,05/03/2020,-4.0,-10.0,7.0,-7.0,-2.0,2.0
15798,Torbay,06/03/2020,1.0,30.0,8.0,1.0,-2.0,1.0
15799,Torbay,07/03/2020,2.0,11.0,5.0,5.0,4.0,1.0
15800,Torbay,08/03/2020,0.0,7.0,2.0,5.0,1.0,
15801,Torbay,09/03/2020,0.0,28.0,4.0,-1.0,0.0,1.0
15802,Torbay,10/03/2020,1.0,15.0,3.0,-5.0,-1.0,1.0
15803,Torbay,11/03/2020,-4.0,10.0,2.0,2.0,-2.0,1.0
15804,Torbay,12/03/2020,-3.0,24.0,7.0,-5.0,0.0,1.0
15805,Torbay,13/03/2020,-7.0,26.0,8.0,-5.0,-3.0,2.0
15806,Torbay,14/03/2020,-2.0,9.0,8.0,-3.0,0.0,2.0
15807,Torbay,15/03/2020,-10.0,-1.0,8.0,-5.0,-4.0,
15808,Torbay,16/03/2020,3.0,105.0,19.0,1.0,-5.0,1.0
15809,Torbay,17/03/2020,-10.0,35.0,27.0,-18.0,-9.0,4.0
15810,Torbay,18/03/2020,-21.0,3.0,21.0,-18.0,-16.0,7.0
15811,Torbay,19/03/2020,-21.0,16.0,24.0,-22.0,-19.0,8.0
15812,Torbay,20/03/2020,-28.0,11.0,9.0,-27.0,-21.0,9.0
15813,Torbay,21/03/2020,-53.0,-22.0,7.0,-38.0,-23.0,
15814,Torbay,22/03/2020,-55.0,19.0,-12.0,-22.0,-29.0,
15815,Torbay,23/03/2020,-43.0,19.0,-4.0,-35.0,-37.0,12.0
15816,Torbay,24/03/2020,-74.0,-1.0,-24.0,-55.0,-53.0,19.0
15817,Torbay,25/03/2020,-77.0,-23.0,-26.0,-60.0,-60.0,21.0
15818,Torbay,26/03/2020,-78.0,-4.0,-27.0,-61.0,-62.0,22.0
15819,Torbay,27/03/2020,-79.0,-25.0,-27.0,-59.0,-64.0,24.0
15820,Torbay,28/03/2020,-87.0,-58.0,-37.0,-65.0,-56.0,
15821,Torbay,29/03/2020,-86.0,-58.0,-44.0,-68.0,-55.0,
15822,Torbay,30/03/2020,-78.0,-26.0,-29.0,-58.0,-65.0,22.0
15823,Torbay,31/03/2020,-75.0,-11.0,-27.0,-60.0,-66.0,22.0
15824,Torbay,01/04/2020,-79.0,-26.0,-28.0,-61.0,-65.0,23.0
15825,Torbay,02/04/2020,-77.0,-8.0,-28.0,-61.0,-67.0,24.0
15826,Torbay,03/04/2020,-79.0,-22.0,-29.0,-61.0,-65.0,24.0
15827,Torbay,04/04/2020,-84.0,-42.0,-31.0,-64.0,-55.0,
15828,Torbay,05/04/2020,-84.0,-41.0,-39.0,-58.0,-53.0,
15829,Torbay,06/04/2020,-75.0,-3.0,-27.0,-60.0,-65.0,22.0
15830,Torbay,07/04/2020,-77.0,-5.0,-28.0,-58.0,-66.0,22.0
15831,Torbay,08/04/2020,-77.0,-19.0,-25.0,-52.0,-65.0,22.0
15832,Torbay,09/04/2020,-74.0,8.0,-17.0,-54.0,-65.0,22.0
15833,Torbay,10/04/2020,-81.0,-12.0,-33.0,-65.0,-78.0,
15834,Torbay,11/04/2020,-83.0,-43.0,-28.0,-61.0,-56.0,
15835,Torbay,12/04/2020,-89.0,-35.0,-60.0,-57.0,-58.0,
15836,Torbay,13/04/2020,-80.0,-3.0,-39.0,-64.0,-79.0,
15837,Torbay,14/04/2020,-74.0,-9.0,-22.0,-56.0,-64.0,22.0
15838,Torbay,15/04/2020,-77.0,-26.0,-23.0,-53.0,-62.0,23.0
15839,Torbay,16/04/2020,-74.0,10.0,-25.0,-54.0,-63.0,22.0
15840,Torbay,17/04/2020,-83.0,-58.0,-33.0,-69.0,-64.0,25.0
15841,Torbay,18/04/2020,-82.0,-57.0,-33.0,-62.0,-54.0,
15842,Torbay,19/04/2020,-81.0,-19.0,-33.0,-47.0,-48.0,
15843,Torbay,20/04/2020,-71.0,14.0,-25.0,-51.0,-62.0,20.0
15844,Torbay,21/04/2020,-71.0,18.0,-23.0,-50.0,-62.0,21.0
15845,Torbay,22/04/2020,-73.0,-4.0,-25.0,-48.0,-62.0,22.0
15846,Torbay,23/04/2020,-71.0,29.0,-23.0,-47.0,-62.0,21.0
15847,Torbay,24/04/2020,-72.0,-8.0,-23.0,-51.0,-61.0,23.0
15848,Torbay,25/04/2020,-79.0,-40.0,-28.0,-56.0,-51.0,
15849,Torbay,26/04/2020,-78.0,-18.0,-31.0,-44.0,-46.0,
15850,Torbay,27/04/2020,-66.0,22.0,-23.0,-45.0,-60.0,20.0
15851,Torbay,28/04/2020,-72.0,-24.0,-26.0,-54.0,-62.0,20.0
15852,Torbay,29/04/2020,-72.0,-30.0,-24.0,-51.0,-60.0,22.0
15853,Torbay,30/04/2020,-74.0,-30.0,-23.0,-54.0,-62.0,23.0
15854,Torbay,01/05/2020,-73.0,5.0,-22.0,-51.0,-59.0,22.0
15855,Torbay,02/05/2020,-78.0,-26.0,-27.0,-53.0,-49.0,
15856,Torbay,03/05/2020,-80.0,-46.0,-34.0,-48.0,-47.0,
15857,Torbay,04/05/2020,-69.0,8.0,-21.0,-50.0,-59.0,20.0
15858,Torbay,05/05/2020,-74.0,-33.0,-28.0,-60.0,-61.0,22.0
15859,Torbay,06/05/2020,-69.0,12.0,-19.0,-43.0,-58.0,20.0
15860,Torbay,07/05/2020,-67.0,37.0,-9.0,-43.0,-57.0,19.0
15861,Torbay,08/05/2020,-74.0,29.0,-29.0,-52.0,-72.0,
15862,Torbay,09/05/2020,-77.0,-6.0,-22.0,-44.0,-46.0,
15863,Torbay,10/05/2020,-78.0,-9.0,-27.0,-42.0,-43.0,
15864,Torbay,11/05/2020,-67.0,11.0,-20.0,-40.0,-55.0,19.0
15865,Torbay,12/05/2020,-64.0,63.0,-14.0,-36.0,-54.0,19.0
15866,Torbay,13/05/2020,-67.0,10.0,-17.0,-36.0,-54.0,19.0
15867,Torbay,14/05/2020,-65.0,63.0,-13.0,-37.0,-55.0,17.0
15868,Torbay,15/05/2020,-69.0,69.0,-15.0,-38.0,-54.0,19.0
15869,Torbay,16/05/2020,-75.0,12.0,-18.0,-36.0,-43.0,
15870,Torbay,17/05/2020,-73.0,39.0,-19.0,-32.0,-38.0,
15871,Torbay,18/05/2020,-60.0,,-14.0,-36.0,-51.0,16.0
15872,Torbay,19/05/2020,-61.0,107.0,-11.0,-29.0,-52.0,17.0
15873,Torbay,20/05/2020,-63.0,83.0,-11.0,-27.0,-52.0,17.0
15874,Torbay,21/05/2020,-61.0,105.0,-9.0,-32.0,-52.0,17.0
15875,Torbay,22/05/2020,-67.0,26.0,-15.0,-37.0,-51.0,19.0
15876,Torbay,23/05/2020,-72.0,-3.0,-16.0,-40.0,-41.0,
15877,Torbay,24/05/2020,-68.0,73.0,-13.0,-16.0,-35.0,
15878,Torbay,25/05/2020,-62.0,,-19.0,-34.0,-73.0,
15879,Torbay,26/05/2020,-55.0,145.0,-6.0,-25.0,-52.0,15.0
15880,Torbay,27/05/2020,-59.0,114.0,-9.0,-29.0,-51.0,15.0
15881,Torbay,28/05/2020,-59.0,125.0,-7.0,-31.0,-51.0,16.0
15882,Torbay,29/05/2020,-62.0,115.0,-9.0,-25.0,-50.0,16.0
15883,Torbay,30/05/2020,-71.0,55.0,-10.0,-27.0,-34.0,
15884,Torbay,31/05/2020,-69.0,76.0,-14.0,-17.0,-30.0,
15885,Torbay,01/06/2020,-54.0,,-6.0,-20.0,-45.0,13.0
15886,Torbay,02/06/2020,-55.0,173.0,-5.0,-19.0,-46.0,13.0
15887,Torbay,03/06/2020,-64.0,-15.0,-14.0,-41.0,-48.0,18.0
15888,Torbay,04/06/2020,-57.0,54.0,-8.0,-31.0,-44.0,15.0
15889,Torbay,05/06/2020,-59.0,55.0,-13.0,-32.0,-45.0,16.0
15890,Torbay,06/06/2020,-68.0,-6.0,-14.0,-40.0,-34.0,
15891,Torbay,07/06/2020,-63.0,42.0,-14.0,-20.0,-29.0,
15892,Torbay,08/06/2020,-51.0,,-13.0,-28.0,-43.0,14.0
15893,Torbay,09/06/2020,-53.0,96.0,-10.0,-29.0,-45.0,14.0
15894,Torbay,10/06/2020,-56.0,8.0,-13.0,-35.0,-44.0,16.0
15895,Torbay,11/06/2020,-57.0,30.0,-10.0,-40.0,-45.0,16.0
15896,Torbay,12/06/2020,-61.0,-5.0,-17.0,-44.0,-44.0,17.0
15897,Torbay,13/06/2020,-66.0,-2.0,-13.0,-41.0,-28.0,
15898,Torbay,14/06/2020,-61.0,77.0,-15.0,-20.0,-25.0,
15899,Torbay,15/06/2020,-40.0,,-8.0,-20.0,-41.0,12.0
15900,Torbay,16/06/2020,-41.0,104.0,-6.0,-23.0,-42.0,13.0
15901,Torbay,17/06/2020,-45.0,48.0,-9.0,-24.0,-41.0,14.0
15902,Torbay,18/06/2020,-49.0,3.0,-11.0,-39.0,-43.0,15.0
15903,Torbay,19/06/2020,-47.0,51.0,-8.0,-26.0,-42.0,14.0
15904,Torbay,20/06/2020,-54.0,32.0,-4.0,-31.0,-25.0,
15905,Torbay,21/06/2020,-54.0,50.0,-9.0,-17.0,-13.0,
15906,Torbay,22/06/2020,-39.0,,-8.0,-21.0,-41.0,11.0
15907,Torbay,23/06/2020,-40.0,,-2.0,-24.0,-43.0,11.0
15908,Torfaen Principal Area,15/02/2020,-13.0,,-12.0,-24.0,-3.0,
15909,Torfaen Principal Area,16/02/2020,-15.0,,-12.0,-26.0,-4.0,
15910,Torfaen Principal Area,17/02/2020,3.0,,-1.0,-17.0,-17.0,3.0
15911,Torfaen Principal Area,18/02/2020,6.0,,-5.0,-12.0,-14.0,3.0
15912,Torfaen Principal Area,19/02/2020,3.0,,-5.0,-20.0,-17.0,3.0
15913,Torfaen Principal Area,20/02/2020,3.0,,-5.0,-18.0,-16.0,3.0
15914,Torfaen Principal Area,21/02/2020,3.0,,-6.0,-16.0,-17.0,3.0
15915,Torfaen Principal Area,22/02/2020,-6.0,,-4.0,-4.0,-3.0,
15916,Torfaen Principal Area,23/02/2020,0.0,,-3.0,-9.0,1.0,
15917,Torfaen Principal Area,24/02/2020,-5.0,,0.0,-10.0,-3.0,2.0
15918,Torfaen Principal Area,25/02/2020,0.0,,5.0,-5.0,2.0,1.0
15919,Torfaen Principal Area,26/02/2020,0.0,,1.0,-5.0,0.0,0.0
15920,Torfaen Principal Area,27/02/2020,4.0,,3.0,2.0,0.0,0.0
15921,Torfaen Principal Area,28/02/2020,-2.0,,-7.0,-7.0,-2.0,2.0
15922,Torfaen Principal Area,29/02/2020,4.0,,3.0,-8.0,4.0,
15923,Torfaen Principal Area,01/03/2020,10.0,,-3.0,-7.0,3.0,
