,Reigion Name,Country,Urbanisation,iso_3166_2_code,Reigion Area (ha),"COVID-19 Death Rate April-May (per 100,000)",Gross Income Per Head (2018 pounds),Mobility Retail & Recreation Average Post Lockdown (% from baseline),Mobility Retail & Recreation Rate of Change Post Lockdown (% from baseline per day),Mobility Parks Average Post lockdown (% from baseline),Mobility Park Rate of Change Post lockdown  (% from baseline per day),Mobility Grocery & Pharmacy Average Post Lockdown (% from baseline),Mobility Grocery & Pharmacy Rate of Change Post Lockdown (% from baseline per day),Mobility Transit Stations Average Post lockdown (% from baseline),Mobility Transit Station Rate of Change Post lockdown  (% from baseline per day),Mobility Workplaces Average Post lockdown (% from baseline),Mobility Workplaces Rate of Change Post lockdown  (% from baseline per day),Mobility Residential Average Post Lockdown (% from Baseline),Mobility Residential Rate of Change Post Lockdown (% from Baseline),Greenspace Number,Greenspace Area (ha),Greenspace Average Area (ha),Greenspace Fraction,Greenspace (non-sport) Number,Greenspace (non-sport) Area (ha),Greenspace (non-sport) Average Area (ha),Greenspace (non-sport) Fraction,Greenspace (sport) Number,Greenspace (sport) Area (ha),Greenspace (sport) Average Area (ha),Greenspace (sport) Fraction,Alloments Number,Alloments Area (ha),Alloments Average Area (ha),Alloments Fraction,Bowling Number,Bowling Area (ha),Bowling Average Area (ha),Bowling Fraction,Cemetery Number,Cemetery Area (ha),Cemetery Average Area (ha),Cemetery Fraction,Golf Course Number,Golf Course Area (ha),Golf Course Average Aera,Golf Course Fraction,Other Sport Number,Other Sport Area (ha),Other Sport Average Area (ha),Other Sport Fraction,Religious Grounds Number,Religious Grounds Area (ha),Religious Grounds Average Area (ha),Religious Grounds Fraction,Tennis Court Number,Tennis Court Area (ha),Tennis Court Average Area (ha),Tennis Court Fraction,Public Park or Garden Number,Public Park or Garden Area (ha),Public Park or Garden Average Area (ha),Public Park or Garden Fraction,Playing Field Number,Playing Field Area (ha),Playing Field Average Area (ha),Playing Field Fraction,Play Space Number,Play Space Area (ha),Play Space Average Aera,Play Space Fraction
72,Milton Keynes,England,Urban,GB-MIK,28292.26173302582,14.6,21717.0,-67.70967741935483,0.2838620154576109,-67.70967741935483,1.0877174659067173,-26.978494623655912,0.23848885440601575,-65.20430107526882,0.29961803586881913,-56.88172043010753,0.30469099698606406,22.384615384615383,-0.12093679352801598,779.0,1825.5970094523198,2.3435134909529136,0.06452637214653233,692.0,1553.1609759970083,2.244452277452324,0.05489702416346548,154.0,460.9100939347781,2.9929226878881696,0.016291030327799966,76.0,66.71261956199454,0.8777976258157176,0.002357981139560867,10.0,2.365214455000031,0.2365214455000031,8.359934166164927e-05,17.0,28.07726581368773,1.651603871393396,0.0009924008931711838,3.0,196.8816563939058,65.62721879796861,0.00695885179671175,59.0,71.41958091140508,1.210501371379747,0.002524350353652933,65.0,26.327538620000745,0.4050390556923191,0.0009305561665035907,15.0,1.769581694999679,0.1179721129999786,6.254649104048228e-05,49.0,1217.1833901561602,24.840477350125717,0.04302177753202851,67.0,188.47406047946754,2.813045678798023,1.0,418.0,26.386101365698583,0.06312464441554685,1.0
73,Monmouthshire,Wales,Urban,GB-MON,81588.58963307376,18.5,18896.0,-68.9247311827957,0.1649756796275849,-69.61111111111111,0.48211898041046786,-31.698924731182796,0.34061949807525876,-45.39784946236559,0.29594759929575354,-55.666666666666664,0.2541553519739786,17.5,0.021610744127039637,371.0,812.3838915879214,2.1897139934984406,0.00995707727320002,328.0,287.06898969292325,0.875210334429644,0.0035184943260319996,98.0,641.1358793200003,6.5422028502040845,0.00785815617359442,15.0,8.89444752000133,0.5929631680000887,0.00010901582635515699,7.0,1.4169552699997654,0.2024221814285379,1.736707640580872e-05,19.0,13.751376852706631,0.7237566764582437,0.00016854534334458213,9.0,485.53255521999745,53.94806169111083,0.005950986006788086,16.0,36.827099405000574,2.301693712812536,0.0004513756098815059,112.0,33.465067310213065,0.2987952438411881,0.000410168474056417,11.0,1.5382920000000815,0.13984472727273467,1.885425409261518e-05,16.0,107.32666850500037,6.707916781562523,0.0013154617451739,55.0,115.82097742500241,2.1058359531818622,1.0,111.0,7.810452079999444,0.07036443315314815,1.0
74,Moray,Scotland,Rural,GB-MRY,222555.33956298666,,,-68.40860215053763,0.32468443197755975,-70.23809523809524,0.6307651974942059,-25.50537634408602,0.19117603175076836,-44.1875,0.2471786270825958,-51.46236559139785,0.32490823908567334,15.526315789473685,0.010829817158931174,380.0,1081.5260482813128,2.8461211796876653,0.004859582566767507,317.0,251.8943400449997,0.7946193692271284,0.001131827888468655,119.0,933.0171689963103,7.8404804117337,0.004192292895908039,3.0,1.1690045499992667,0.3896681833330889,5.252646610477841e-06,23.0,5.689395884999194,0.24736503847822583,2.5563960389227172e-05,44.0,40.92942211500062,0.9302141389772868,0.00018390671819139593,19.0,637.7297564187963,33.564724022041915,0.002865488456359003,10.0,185.1353475775177,18.51353475775177,0.000831862079521671,47.0,15.601516545002985,0.3319471605319784,7.010173997909186e-05,11.0,1.0772083549999927,0.0979280322727266,4.840182028951616e-06,31.0,79.88297892500121,2.5768702879032648,0.00035893535100915014,56.0,103.38546075999686,1.8461689421428011,1.0,136.0,10.925957149998833,0.08033792022057966,1.0
75,Na h-Eileanan an Iar,Scotland,Rural,,324043.67603042733,,17931.0,-77.66666666666667,-1.2134433962264184,,,-30.0,-2.3426573426573434,-44.546875,0.2245678719120629,-53.21917808219178,0.16327243396779806,,,224.0,455.498536997205,2.0334756115946653,0.0014056701941451688,200.0,251.88327783000332,1.2594163891500165,0.0007773127404169794,47.0,223.67485635720405,4.759039496961789,0.0006902614459175597,1.0,0.03816002000006738,0.03816002000006738,1.1776196489168391e-07,1.0,0.368860015000104,0.368860015000104,1.138303390205549e-06,51.0,49.478679475000774,0.9701701857843289,0.00015269139049747967,5.0,193.34545071220023,38.66909014244005,0.0005966647863050575,16.0,9.803573605001112,0.6127233503125695,3.0253864926777857e-05,37.0,10.664065045000534,0.28821797418920364,3.290934473906903e-05,2.0,0.09737483500010125,0.04868741750005062,3.0049910614814115e-07,26.0,168.2041734449992,6.469391286346124,0.0005190787103316438,23.0,20.059597190002464,0.8721563995653245,1.0,62.0,3.4386026550004134,0.055461333145167956,1.0
76,Neath Port Talbot Principle Area,Wales,Rural,GB-NTL,41417.557952328745,21.4,16616.0,-58.634408602150536,0.23325176807615378,-61.375,0.5988001499812524,-10.21505376344086,0.41398346811494735,-49.774193548387096,0.23362477992301037,-50.68817204301075,0.2769687565277075,20.184615384615384,-0.0750924515427508,420.0,1025.280269510012,2.441143498833362,0.024754725295250406,330.0,687.4209018059064,2.08309364183608,0.01659733059580968,162.0,499.203883274255,3.0815054523102163,0.012052953094164423,25.0,13.298160710000724,0.531926428400029,0.0003210754416111832,25.0,8.77944425000008,0.3511777700000032,0.00021197397152447148,31.0,31.26133066933081,1.0084300215913165,0.0007547844975629016,10.0,259.82300400633005,25.982300400633005,0.006273257450508891,32.0,66.48664488163223,2.077707652551007,0.001605276799712764,56.0,23.051601311121562,0.41163573769859935,0.0005565659215749456,23.0,2.770274566142794,0.120446720267078,6.688647769458924e-05,24.0,447.4940462350039,18.64558525979183,0.010804452709405651,72.0,161.34451557014987,2.2408960495854147,1.0,122.0,10.9712473102997,0.08992825664180082,1.0
77,Newport,Wales,Urban,GB-NWP,19856.807128778535,28.4,18896.0,-67.19354838709677,0.2507982453522726,-70.21917808219177,0.8343633079080063,-25.591397849462364,0.23681776133209984,-58.98924731182796,0.26488317268956446,-52.59139784946237,0.27859508818000056,22.140845070422536,-0.09817445768408174,296.0,1030.1164889569955,3.480123273503363,0.0518772470456262,229.0,408.4254986615422,1.7835174614041143,0.020568538336136113,106.0,758.1786793532473,7.152629050502333,0.03818230566657499,27.0,25.17909417499898,0.9325590435184807,0.001268033375743819,9.0,4.362679240000918,0.4847421377778798,0.00021970698570557563,9.0,35.50996126000026,3.94555125111114,0.0017883016655047003,11.0,565.5791364854521,51.4162851350411,0.028482884122178757,33.0,50.20954187500016,1.521501268939399,0.0025285808312168834,45.0,14.921892184999379,0.3315976041110973,0.0007514749016911703,14.0,1.5396326950000785,0.10997376392857704,7.753677038886498e-05,24.0,191.6308454587495,7.984618560781229,0.009650637396835984,39.0,136.4876890577941,3.4996843348152336,1.0,85.0,4.696016525000063,0.05524725323529486,1.0
78,Norfolk,England,Rural,GB-NFK,400556.83354838396,13.7,18961.0,-68.35483870967742,0.2803706245710363,-68.35483870967742,1.2338635075049982,-25.870967741935484,0.30588463489600437,-54.89247311827957,0.24994777834144005,-50.806451612903224,0.2997672406075617,18.634408602150536,-0.10712900241711676,2709.0,5792.449673176458,2.1382243164180355,0.01446099326745546,2224.0,4019.3815483354347,1.8072758760501055,0.010034485026080392,865.0,2665.2600110554904,3.0812254463069255,0.006653887258506973,261.0,278.43476352500176,1.066799860249049,0.000695119244523809,184.0,34.41218233000177,0.18702273005435743,8.591086070148161e-05,110.0,144.72278269000557,1.3156616608182325,0.00036130399126625874,37.0,1424.3710180368282,38.496514000995354,0.0035559773264104756,174.0,301.8950240642193,1.7350288739322948,0.0007536883627470379,652.0,303.0599428676077,0.4648158632938768,0.0007565966112297034,90.0,12.389900409999495,0.1376655601111055,3.093169151613761e-05,141.0,2330.341918086219,16.527247646001552,0.005817755990935386,380.0,892.1918862144437,2.347873384774852,1.0,680.0,70.63025495215204,0.10386802198845889,1.0
79,North Ayrshire Council,Scotland,Rural,GB-NAY,102294.65191027397,,,-58.59139784946237,0.3636417892632269,-67.43589743589743,0.23977774556448878,-13.064516129032258,0.20572349377816246,-48.75268817204301,0.3443645370176956,-54.086021505376344,0.27329831995464166,20.323076923076922,-0.07452523053229135,430.0,2154.5855631938553,5.0106641004508266,0.021062543573477463,315.0,1143.7863961249234,3.631067924206106,0.011181292225601162,171.0,1168.3163892689363,6.832259586368049,0.011421089641066527,7.0,8.232033485000384,1.1760047835714835,8.04737425786538e-05,32.0,11.328867264999985,0.35402710203124954,0.00011074740520097679,38.0,50.32827702000196,1.3244283426316306,0.0004919932379666002,29.0,908.3260111429046,31.32158659113464,0.008879506349360546,44.0,89.66892448102786,2.037930101841542,0.0008765749020748361,45.0,22.99730168499816,0.5110511485555147,0.00022481431096876752,10.0,1.475364179999389,0.1475364179999389,1.4422691239943607e-05,33.0,895.9454266495303,27.14986141362213,0.008758477690851266,56.0,157.5172222000046,2.8128075392857963,1.0,136.0,8.766135085388404,0.06445687562785592,1.0
80,North East Lincolnshire,England,Urban,GB-NEL,20266.25476495539,3.2,16549.0,-63.58064516129032,0.35377935603234784,-65.03571428571429,0.9926075355030726,-20.27956989247312,0.2910686043388739,-42.82795698924731,0.38217301781504576,-43.12903225806452,0.3040344961355974,16.644736842105264,-0.12202081811826795,246.0,664.5634709865027,2.701477524335377,0.03279162719969713,179.0,331.3619277850114,1.851183954106209,0.016350427428653752,102.0,442.17913950649336,4.335089603004837,0.021818493087884888,16.0,55.52929458000042,3.470580911250026,0.0027399879861385256,20.0,5.467872364999623,0.27339361824998115,0.00026980181727778946,7.0,40.226773515001554,5.746681930714508,0.001984914034760981,9.0,286.25071848149435,31.805635386832705,0.014124500150688028,27.0,39.36881618999768,1.4581043033332475,0.0019425797537132826,38.0,12.802606660001983,0.33691070157899955,0.0006317204046077808,11.0,2.1141361650001382,0.19219419681819438,0.00010431804936430206,15.0,106.25462153000568,7.083641435333712,0.005242933278118177,35.0,108.97759630500158,3.113645608714331,1.0,68.0,7.57103519500005,0.1113387528676478,1.0
81,North Lanarkshire,Scotland,Rural,GB-NLK,47639.59639759908,18.8,17541.0,-58.655913978494624,0.30388529139685483,,,-18.698924731182796,0.22447852943809493,-51.795698924731184,0.22486646175882546,-53.75268817204301,0.2627793858732951,20.053763440860216,-0.09384978066903407,876.0,2919.153789871511,3.3323673400359715,0.06127578759291565,718.0,1888.361111291156,2.6300294029124736,0.03963847836851793,287.0,1313.0229316053574,4.574992793050026,0.02756158806734833,16.0,8.212995169999349,0.5133121981249593,0.00017239850441749888,52.0,21.541391525000193,0.4142575293269268,0.0004521740978915142,19.0,71.94435895000336,3.786545207894914,0.0015101798585688518,22.0,904.0972147870648,41.09532794486658,0.018977852105242207,77.0,103.89815028329245,1.349326627055746,0.002180920035849184,99.0,52.72469276500191,0.5325726541919386,0.00110674096239109,7.0,1.2559219849995955,0.17941742642851363,2.6362985414857355e-05,90.0,1446.1457287361493,16.068285874846104,0.030355960967146888,129.0,282.23025302499957,2.1878314187984462,1.0,365.0,27.103082645002242,0.07425502094521162,1.0
82,North Lincolnshire,England,Urban,GB-NLN,77435.68353425278,23.1,16549.0,-57.75268817204301,0.2810868073170004,-57.75268817204301,0.9033600907164809,-19.150537634408604,0.28404106114410194,-32.88172043010753,0.3974366625884038,-44.98924731182796,0.3230431798513922,17.830985915492956,-0.10730754907698024,455.0,978.0411226183115,2.149540928831454,0.012630367267122869,359.0,512.5251834333118,1.4276467505106178,0.00661872098289934,176.0,650.9482684759419,3.6985697072496695,0.008406308807076036,22.0,22.391904969999562,1.0178138622727073,0.0002891677834818203,28.0,8.438670455001057,0.3013810876786092,0.00010897650888906158,28.0,33.59648127999951,1.1998743314285538,0.00043386304280685397,10.0,395.218418850001,39.5218418850001,0.0051038281165966684,37.0,59.39367540499745,1.6052344704053365,0.0007670065361885176,70.0,30.839642910000762,0.4405663272857252,0.0003982613893549374,21.0,2.465174474999577,0.11738926071426559,3.183512254927195e-05,22.0,224.0336689223707,10.183348587380486,0.002893158020917734,80.0,185.4323292909423,2.317904116136779,1.0,137.0,16.23115605999913,0.11847559167882576,1.0
83,North Somerset,England,Rural,GB-NSM,39637.54391342689,21.7,20441.0,-66.3763440860215,0.28339948076750904,-66.45652173913044,1.2671232664733396,-26.870967741935484,0.2991704216525917,-71.13978494623656,0.2661961743904984,-55.61290322580645,0.28538390379278467,22.972972972972972,-0.12671054362282053,497.0,1504.4444120724265,3.0270511309304355,0.03795503614851395,381.0,768.6301774567718,2.017402040568955,0.019391468329509807,190.0,937.1393665144282,4.932312455339096,0.02364272036030416,51.0,47.11993162928457,0.9239202280251877,0.00118877021573789,18.0,6.169358266848287,0.34274212593601594,0.0001556443123802751,13.0,26.80808492999977,2.0621603792307512,0.0006763306270578171,13.0,475.54568625722703,36.580437404402076,0.011997355015130993,55.0,250.22695882681168,4.5495810695783945,0.0063128774924434555,74.0,26.890627328310078,0.36338685578797403,0.0006784130567484808,30.0,3.8722312647668296,0.12907437549222764,9.769099904939224e-05,39.0,453.0691400534187,11.617157437267148,0.011430303074352327,74.0,201.3251318987741,2.720609890523974,1.0,130.0,13.417261616984511,0.1032097047460347,1.0
84,North Yorkshire,England,Rural,GB-NYK,805106.0143506732,18.8,21698.0,-69.16129032258064,0.2809972844737548,-69.16129032258064,1.010727820715586,-24.21505376344086,0.3163438870818537,-49.494623655913976,0.4750529676822536,-53.623655913978496,0.2838321745098624,19.688172043010752,-0.10122049476291373,2482.0,4641.663987361464,1.8701305347951105,0.005765282962275492,2078.0,2519.4042494348528,1.2124178293719214,0.003129282609404899,837.0,2889.75255637536,3.4525120147853765,0.0035892820384728803,199.0,148.24231693000291,0.7449362659799141,0.00018412769782816984,99.0,24.240268259997137,0.24485119454542562,3.0108169393750187e-05,151.0,124.15298564844953,0.8222052029698644,0.00015420700309707694,53.0,1800.369726411622,33.969240120974,0.002236189637539399,161.0,282.63952583999327,1.7555250052173494,0.0003510587684131824,521.0,239.88317789230217,0.46042836447658764,0.0002979522865516917,91.0,15.010217414998472,0.16494744412086232,1.8643777524261047e-05,169.0,1177.2871844464578,6.966196357671348,0.0014622759778983303,433.0,767.4928184487461,1.7725007354474507,1.0,605.0,62.345766068893155,0.10305085300643496,1.0
85,Northamptonshire,England,Rural,GB-NTH,240458.08092978073,32.5,19830.0,-65.6774193548387,0.2715675449852286,-65.6774193548387,0.8454089701888934,-21.0,0.23352033660589072,-50.70967741935484,0.36106054728298165,-49.806451612903224,0.30321387007251355,20.107526881720432,-0.11587240010742744,1966.0,4862.628147087547,2.4733612141849175,0.020222352803803446,1647.0,3180.742024327657,1.9312337731194031,0.013227844171544005,617.0,2472.932325533592,4.0079940446249465,0.010284255434342192,229.0,265.43245100618736,1.159093672516102,0.0011038616376702255,56.0,20.47812449500132,0.36568079455359503,8.516297067588011e-05,110.0,114.73249006864063,1.043022636987642,0.0004771413363402212,32.0,1309.930009800704,40.935312806272,0.005447643949979097,143.0,339.5154501991866,2.3742339174768294,0.0014119527565319499,368.0,136.992339283064,0.3722617915300653,0.0005697140173179246,88.0,11.962538264999026,0.1359379348295344,4.974895507251578e-05,91.0,1820.5456622015402,20.005996287929012,0.007571156083264181,298.0,791.0462027736997,2.6545174589721467,1.0,551.0,51.992878994527366,0.09436094191384277,1.0
86,Northumberland,England,Rural,GB-NBL,505449.0711442593,22.7,20437.0,-64.86021505376344,0.2702097818626716,-64.86021505376344,1.05711557399063,-17.43010752688172,0.2717167497239712,-37.774193548387096,0.4662051266748231,-52.333333333333336,0.28086300020888655,18.47826086956522,-0.09812431469882141,1172.0,3524.8187562751855,3.0075245360709775,0.006973637815369876,978.0,1562.8819342693153,1.5980387875964368,0.0030920660922992495,369.0,2332.8231965081413,6.32201408267789,0.004615347677317888,170.0,165.7686154425414,0.9751095026031847,0.00032796304297734024,37.0,8.416735271804967,0.22747933167040452,1.6651994735593772e-05,75.0,90.55385709500091,1.2073847612666788,0.00017915525473219455,40.0,1847.8103956110992,46.195259890277484,0.003655779585128012,80.0,101.5689620088449,1.2696120251105614,0.0002009479645078946,185.0,103.96570124999988,0.5619767635135129,0.00020568976616108415,37.0,4.1407291141180025,0.11191159767886494,8.192178699120023e-06,88.0,804.1885836209117,9.138506632055815,0.0015910378107933838,175.0,370.88637450227344,2.1193507114415624,1.0,285.0,27.51880235858843,0.09655720125820502,1.0
87,Nottingham,England,Urban,GB-NGM,7528.983327057217,23,13138.0,-77.82795698924731,0.15444182507236434,-78.81927710843374,0.7996666474153433,-29.419354838709676,0.18632687774163703,-69.80645161290323,0.1959356629166541,-57.236559139784944,0.2534988511235117,19.817204301075268,-0.10512965891796718,453.0,1029.137202366897,2.27182605379006,0.13669006261023908,316.0,678.8354610804639,2.1482134844318477,0.09016296511653904,202.0,560.8122713316674,2.7762983729290465,0.07448711824294434,38.0,106.74981842602286,2.809205748053233,0.014178517043913704,21.0,7.633330555000285,0.3634919311904897,0.0010138594048373132,9.0,39.33741289740223,4.370823655266914,0.0052247974512088175,6.0,167.90212682289348,27.98368780381558,0.02230077017430716,97.0,167.1970390285397,1.7236808147272136,0.022207120372770228,45.0,15.491550777977885,0.3442566839550641,0.002057588668353835,13.0,7.569244880000112,0.5822496061538548,0.0010053475417853837,50.0,294.68125817096586,5.893625163419317,0.03913958171642613,65.0,210.51053004523368,3.2386235391574414,1.0,109.0,12.064890762861573,0.11068707121891351,1.0
88,Nottinghamshire,England,Rural,GB-NTT,207727.51618595305,18.3,17596.0,-66.05376344086021,0.2687624958968693,-66.05376344086021,0.8992271194533139,-22.483870967741936,0.2631673181940259,-43.12903225806452,0.4062546626480857,-52.68817204301075,0.30482528125093244,19.666666666666668,-0.1084420041180507,2076.0,5452.597216497614,2.6264919154612785,0.02624879609890762,1624.0,3121.372049467183,1.922027124056147,0.015026281095437546,823.0,3206.352470519151,3.895932527969807,0.01543537673482263,250.0,319.779968102646,1.2791198724105841,0.0015394203617030019,104.0,26.761806254999815,0.257325060144229,0.00012883130143934924,98.0,165.38768800759806,1.6876294694652862,0.0007961761207386059,40.0,1784.0547314125588,44.60136828531397,0.008588437218955204,240.0,507.5593063078758,2.1148304429494824,0.002443389858152061,299.0,121.07439945360724,0.40493110185152925,0.0005828520057266951,68.0,12.849323054999726,0.18896063316176068,6.18566249234757e-05,110.0,1590.032427500856,14.454840250007782,0.00765441409349686,371.0,875.1273034887206,2.3588337021259314,1.0,496.0,49.97026291375607,0.10074649780999208,1.0
89,Orkney,Scotland,Rural,GB-ORK,105420.28187579049,,18783.0,-78.66666666666667,-1.5083798882681592,,,-37.0,-1.2351648351648339,,,-56.40298507462686,0.25359673716829945,,,133.0,169.0416910853371,1.2709901585363692,0.0016035025526160837,115.0,59.46919503453499,0.5171234350829129,0.0005641153104162962,30.0,132.8048797758019,4.426829325860064,0.0012597659332032219,1.0,0.4085620750000072,0.4085620750000072,3.875554757872759e-06,4.0,0.6463155949998434,0.16157889874996084,6.130846773501828e-06,38.0,17.59602345453764,0.4630532488036221,0.00016691307537262926,4.0,85.33303083500499,21.333257708751248,0.0008094555366067705,9.0,23.536988595797336,2.615220955088593,0.00022326812428304224,28.0,10.091719264999039,0.3604185451785371,9.57284412964236e-05,1.0,0.05616102499990691,0.05616102499990691,5.3273453647257e-07,6.0,3.0486872149989783,0.508114535833163,2.891936125337853e-05,12.0,23.23238372499979,1.9360319770833156,1.0,30.0,5.091819299999539,0.16972730999998464,1.0
90,Oxfordshire,England,Rural,GB-OXF,261051.15262349587,16.9,25071.0,-72.08602150537635,0.22782071558592715,-72.08602150537635,0.9288591805675747,-26.93548387096774,0.21310912834591625,-63.946236559139784,0.32951866551281656,-59.774193548387096,0.29670854346334036,23.978494623655912,-0.1160514457939184,2424.0,5788.903382599379,2.388161461468391,0.022175360362987916,2007.0,3298.895461793886,1.6436947991000928,0.012636969531223475,774.0,3361.6556108831146,4.343224303466556,0.012877382754679893,303.0,294.1921848354544,0.9709313030873082,0.0011269522539123073,51.0,14.00256879000072,0.27456017235295527,5.36391762659485e-05,106.0,101.39294865999688,0.9565372515094045,0.00038840260861147034,40.0,1962.1305574204748,49.05326393551187,0.007516268507921055,197.0,492.98107655000257,2.5024420129441753,0.0018884462742097539,406.0,160.3930515691122,0.39505677726382316,0.0006144123477609808,129.0,20.893718045001183,0.16196680655039677,8.003687336763226e-05,168.0,1800.4007424833667,10.716671086210516,0.006896735465022122,357.0,871.6476900776372,2.441590168284698,1.0,667.0,70.86884416832461,0.10625014118189598,1.0
91,Pembrokeshire,Wales,Rural,GB-PEM,161304.43382009267,8.8,,-68.86021505376344,0.2526185431649311,-68.86021505376344,0.3849929873772791,-27.70967741935484,0.2561696159470024,-43.473118279569896,0.28663722359822114,-48.86021505376344,0.2619587598102116,16.433333333333334,-0.01533161647416057,649.0,1056.8119073293733,1.628369656901962,0.006551660622720793,572.0,545.735830531735,0.9540836198107255,0.003383266148408601,158.0,643.5488380526398,4.073093911725568,0.003989653742378884,20.0,7.5892857800004805,0.37946428900002405,4.7049455493982406e-05,7.0,1.7459318250000373,0.24941883214286248,1.0823830341497765e-05,101.0,48.26074836237116,0.4778291917066452,0.00029919046376739847,13.0,363.14525308263717,27.934250237125937,0.0022513036032702186,39.0,144.42560547,3.7032206530769227,0.0008953604191133512,211.0,66.28125373500016,0.31412916462085383,0.00041090782296118093,18.0,1.7592864200001452,0.0977381344444525,1.0906621587118469e-05,27.0,277.0033239893622,10.259382369976377,0.001717270365291457,81.0,132.47276125500215,1.6354661883333599,1.0,132.0,14.128457409999141,0.10703376825756926,1.0
92,Perth and Kinross,Scotland,Rural,GB-PKN,552223.6194132521,,21561.0,-73.18279569892474,0.22802960222016658,-73.18279569892474,0.6285548029005401,-27.043010752688172,0.19745755125182776,-55.763440860215056,0.17492763570170988,-58.956989247311824,0.24018978842768046,22.476923076923075,-0.07452845521114555,694.0,2267.1656486118495,3.26680929194791,0.004105520968155537,536.0,550.3844812968529,1.0268367188374121,0.0009966695772296859,244.0,1872.4528047200022,7.673986904590173,0.00339075102711021,13.0,10.475111340001218,0.8057777953847091,1.896896650514735e-05,49.0,11.869605205000424,0.242236840918376,2.1494200515385598e-05,113.0,48.885329995000596,0.4326135397787663,8.852451846761312e-05,34.0,1512.927967644998,44.49788140132347,0.0027397016615343475,52.0,189.34343140499823,3.6412198347115043,0.0003428745615882551,105.0,35.06073463999905,0.33391175847618143,6.349010329773966e-05,23.0,2.6401630600003707,0.11478969826088568,4.780967287863553e-06,51.0,282.8166824529783,5.545425146136829,0.0005121415899477032,86.0,155.6716374050053,1.8101353186628524,1.0,168.0,17.474985463868155,0.10401777061826283,1.0
93,Peterborough,England,Urban,GB-PTE,30643.121132329346,21.9,17968.0,-60.96774193548387,0.30136373131210636,-71.71428571428571,0.4196281219055997,-23.795698924731184,0.26261526066067853,-62.483870967741936,0.25505058040643375,-47.24731182795699,0.28204171764495245,18.38888888888889,-0.12512569219221348,415.0,1502.0317737195608,3.6193536716133994,0.049016931638039815,329.0,1147.9716573633966,3.4892755542960385,0.03746262178731704,144.0,548.1206820533724,3.806393625370642,0.017887234126261697,40.0,52.856743000704384,1.3214185750176095,0.0017249138158103303,15.0,3.393624010000122,0.2262416006666748,0.0001107466826027638,12.0,22.49733249500083,1.8747777079167358,0.0007341723578955381,5.0,292.25279395500087,58.45055879100018,0.009537305051040184,49.0,56.05616447616302,1.144003356656388,0.0018293229411615714,41.0,20.82470498500084,0.5079196337805083,0.0006795882473939704,17.0,2.357533915000266,0.13867846558825092,7.693517591825859e-05,24.0,837.7552266754806,34.90646777814502,0.027339095879225745,58.0,194.06056569720795,3.3458718223656545,1.0,154.0,19.977084510001742,0.1297213279870243,1.0
94,Plymouth,England,Urban,GB-PLY,7248.940527646412,10.9,17555.0,-70.56989247311827,0.2857270746918923,-70.56989247311827,1.2045895377637192,-28.978494623655912,0.2567365939542239,-53.946236559139784,0.3885888215809734,-55.086021505376344,0.2900092506938021,19.177777777777777,-0.13458466893581392,377.0,614.4346315744866,1.629800083751954,0.08476199097387013,300.0,454.5962999354663,1.5153209997848875,0.06271210229987426,130.0,257.30796615471627,1.9792920473439712,0.03549594112041351,37.0,31.882728463301305,0.8616953638730083,0.004398260454987206,8.0,2.5514390300000045,0.31892987875000056,0.000351974060246347,9.0,39.0941703999992,4.343796711111022,0.005393087479597837,5.0,94.64048718912359,18.928097437824718,0.013055768195114644,53.0,60.49101737989694,1.141339950564093,0.008344808065288015,34.0,11.976005664999768,0.3522354607352873,0.001652104279146037,11.0,2.1553880399998517,0.1959443672727138,0.0002973383533468806,34.0,263.5661884914702,7.751946720337359,0.036359270363202294,53.0,97.46963451569606,1.839049707843322,1.0,133.0,10.607572400000125,0.07975618345864756,1.0
95,Portsmouth,England,Urban,GB-POR,6315.741575246496,6.7,16297.0,-71.08602150537635,0.3062128853212374,-73.28358208955224,0.9609091290784147,-25.182795698924732,0.2113485124287546,-55.41935483870968,0.3777267166005192,-54.98924731182796,0.28590612037838325,20.674418604651162,-0.14734732129969774,301.0,613.6514702922502,2.038709203628738,0.09716221966670638,194.0,305.8610736986952,1.5766034726736864,0.04842837061248153,130.0,401.45532944371047,3.088117918797773,0.06356424256134041,12.0,21.137466070000535,1.7614555058333778,0.0033467908428751005,14.0,3.9099164150003785,0.27927974392859845,0.0006190747940550083,5.0,38.04594276999954,7.609188553999909,0.006023986624011711,4.0,185.79108586355437,46.44777146588859,0.02941714502565016,65.0,113.64954432499977,1.7484545280769195,0.017994647654747363,20.0,10.8923890900005,0.5446194545000249,0.0017246413521242567,24.0,4.439849990000221,0.18499374958334255,0.0007029815797722754,27.0,133.2757818435386,4.936140068279207,0.021102158828963328,23.0,93.66493285015571,4.072388384789378,1.0,107.0,8.8445610750003,0.08265944929906822,1.0
